coord_key,Latitude,Longitude,Temperature,Humidity,Rainfall,Soil_pH,Nitrogen,Phosphorus_est,Potassium,Organic_C,Soil_Type
36.2400_-0.5200,36.24,-0.52,19.67,80.51,416.9,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_-0.4400,36.24,-0.44,19.67,80.51,416.9,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_-0.3600,36.24,-0.36,19.65,80.4,456.2,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_-0.2800,36.24,-0.28,19.62,80.2,466.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_-0.2000,36.24,-0.2,19.62,80.2,466.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_-0.1200,36.24,-0.12,19.6,80.01,466.3,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_-0.0400,36.24,-0.04,19.55,80.03,526.4,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_0.0400,36.24,0.04,19.56,80.04,527.5,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_0.1200,36.24,0.12,19.43,79.98,611.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_0.2000,36.24,0.2,19.73,69.11,611.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_0.2800,36.24,0.28,19.73,69.11,611.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_0.3600,36.24,0.36,19.73,69.11,611.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_0.4400,36.24,0.44,18.95,75.73,652.1,0.0,0.0,0.0,0.0,0.0,Unknown
36.2400_0.5200,36.24,0.52,18.95,75.73,652.1,7.1,10.9,5.45,14.48,16.0,Clay
36.2400_0.6000,36.24,0.6,19.11,65.02,647.0,7.8,9.1,4.55,16.48,13.1,Silt
36.2400_0.6800,36.24,0.68,18.83,62.98,626.6,7.7,10.2,5.1,19.76,11.3,Silt
36.2400_0.7600,36.24,0.76,17.66,61.35,652.4,7.6,12.1,6.05,16.56,13.7,Silt
36.2400_0.8400,36.24,0.84,18.48,61.5,652.4,7.7,10.5,5.25,18.48,13.0,Silt
36.2400_0.9200,36.24,0.92,18.46,59.77,642.8,7.7,9.7,4.85,20.88,10.9,Silt
36.2400_1.0000,36.24,1.0,18.95,59.01,563.8,7.8,9.0,4.5,16.64,13.3,Silt
36.2400_1.0800,36.24,1.08,19.76,59.16,563.8,7.8,9.8,4.9,19.84,11.8,Silt
36.2400_1.1600,36.24,1.16,17.89,59.32,459.0,7.7,10.0,5.0,18.56,12.7,Silt
36.2400_1.2400,36.24,1.24,19.58,58.84,502.8,8.0,10.3,5.15,18.32,9.7,Silt
36.2400_1.3200,36.24,1.32,18.06,58.49,502.8,7.7,9.0,4.5,17.76,12.8,Silt
36.2400_1.4000,36.24,1.4,20.21,58.2,572.2,8.0,9.9,4.95,18.24,10.8,Silt
36.2400_1.4800,36.24,1.48,19.6,57.86,557.1,7.9,10.0,5.0,18.48,11.2,Silt
36.2400_1.5600,36.24,1.56,19.6,57.86,557.1,7.8,9.6,4.8,18.32,10.0,Silt
36.2400_1.6400,36.24,1.64,19.9,57.7,510.6,7.8,9.1,4.55,16.72,8.3,Clay
36.2400_1.7200,36.24,1.72,19.87,57.15,556.4,7.8,9.6,4.8,17.52,9.6,Silt
36.2400_1.8000,36.24,1.8,19.87,57.15,556.4,7.8,8.6,4.3,18.32,9.9,Silt
36.2400_1.8800,36.24,1.88,19.56,57.54,607.6,7.5,9.4,4.7,16.64,8.6,Clay
36.2400_1.9600,36.24,1.96,17.99,57.77,622.6,6.8,12.2,6.1,15.28,13.2,Silt
36.2400_2.0400,36.24,2.04,19.22,58.01,622.6,7.5,9.3,4.65,17.84,10.4,Silt
36.2400_2.1200,36.24,2.12,18.89,58.17,634.5,7.6,8.5,4.25,15.84,8.5,Silt
36.2400_2.2000,36.24,2.2,19.37,59.18,607.2,7.5,9.2,4.6,13.84,12.8,Clay
36.2400_2.2800,36.24,2.28,19.27,59.16,607.2,7.4,9.7,4.85,17.12,10.7,Silt
36.2400_2.3600,36.24,2.36,17.92,63.34,570.6,7.1,9.6,4.8,16.4,11.0,Silt
36.2400_2.4400,36.24,2.44,17.51,66.16,575.5,7.1,10.5,5.25,17.12,11.3,Silt
36.2400_2.5200,36.24,2.52,17.22,65.49,712.5,6.9,10.2,5.1,14.32,12.4,Silt
36.2400_2.6000,36.24,2.6,15.84,65.18,712.5,6.9,11.4,5.7,15.2,22.1,Clay
36.2400_2.6800,36.24,2.68,17.49,63.6,825.6,6.6,11.7,5.85,16.64,19.1,Clay
36.2400_2.7600,36.24,2.76,16.37,63.4,825.6,6.9,13.5,6.75,16.88,18.0,Silt
36.2400_2.8400,36.24,2.84,15.42,63.5,880.4,6.8,13.6,6.8,16.64,20.1,Silt
36.2400_2.9200,36.24,2.92,13.98,63.33,772.5,6.7,12.6,6.3,14.24,23.0,Silt
36.2400_3.0000,36.24,3.0,15.79,62.3,639.4,6.8,11.8,5.9,15.76,19.6,Silt
36.2400_3.0800,36.24,3.08,17.11,61.1,635.2,7.0,11.5,5.75,15.52,11.7,Clay
36.2400_3.1600,36.24,3.16,16.86,61.06,635.2,7.2,11.7,5.85,16.56,10.4,Clay
36.2400_3.2400,36.24,3.24,17.5,60.06,608.1,7.2,10.0,5.0,15.76,10.1,Silt
36.2400_3.3200,36.24,3.32,17.5,60.06,608.1,7.5,9.3,4.65,16.56,9.7,Clay
36.2400_3.4000,36.24,3.4,17.44,59.41,628.2,7.3,9.2,4.6,15.84,10.4,Silt
36.2400_3.4800,36.24,3.48,17.85,60.85,635.1,7.3,10.3,5.15,16.88,11.5,Clay
36.2400_3.5600,36.24,3.56,17.13,61.93,586.8,7.3,10.9,5.45,15.2,12.0,Clay
36.2400_3.6400,36.24,3.64,17.23,61.41,675.8,7.1,9.9,4.95,14.56,11.4,Clay
36.2400_3.7200,36.24,3.72,17.11,60.81,677.4,7.2,9.5,4.75,14.8,10.3,Clay
36.2400_3.8000,36.24,3.8,17.09,59.45,572.0,7.1,9.7,4.85,15.68,11.9,Silt
36.2400_3.8800,36.24,3.88,16.52,59.35,572.0,7.0,10.1,5.05,15.68,11.3,Silt
36.2400_3.9600,36.24,3.96,17.86,58.64,520.8,7.2,10.2,5.1,16.08,13.2,Silt
36.2400_4.0400,36.24,4.04,17.71,58.5,630.3,7.1,9.6,4.8,14.96,10.5,Clay
36.2400_4.1200,36.24,4.12,16.74,58.29,630.3,6.9,12.0,6.0,13.52,17.5,Silt
36.2400_4.2000,36.24,4.2,18.23,57.9,603.1,7.3,9.2,4.6,14.4,16.4,Clay
36.2400_4.2800,36.24,4.28,18.07,57.86,603.1,7.5,9.5,4.75,14.24,14.9,Clay
36.2400_4.3600,36.24,4.36,18.13,56.64,576.4,7.5,9.9,4.95,14.88,11.8,Clay
36.2400_4.4400,36.24,4.44,17.97,57.22,544.4,7.6,9.7,4.85,16.08,13.4,Clay
36.2400_4.5200,36.24,4.52,15.83,61.35,644.6,7.0,12.6,6.3,12.32,20.4,Silt
36.2400_4.6000,36.24,4.6,13.93,61.01,644.6,6.8,13.8,6.9,11.44,20.6,Silt
36.2400_4.6800,36.24,4.68,15.55,64.94,750.8,7.5,11.5,5.75,14.96,13.0,Silt
36.2400_4.7600,36.24,4.76,16.54,64.44,617.5,7.8,9.5,4.75,15.44,13.0,Clay
36.2400_4.8400,36.24,4.84,15.66,64.28,617.5,7.7,9.3,4.65,15.36,12.3,Clay
36.2400_4.9200,36.24,4.92,15.59,64.97,524.7,7.7,10.2,5.1,15.92,10.9,Clay
36.2400_5.0000,36.24,5.0,14.51,65.28,542.8,7.5,11.5,5.75,14.88,11.7,Silt
36.2400_5.0800,36.24,5.08,15.62,65.48,542.8,7.4,10.7,5.35,14.64,11.1,Clay
36.2400_5.1600,36.24,5.16,14.46,65.63,499.3,7.3,11.2,5.6,15.76,14.3,Clay
36.2400_5.2400,36.24,5.24,14.31,64.28,515.0,7.5,10.5,5.25,13.92,11.2,Silt
36.2400_5.3200,36.24,5.32,13.92,63.25,549.7,7.5,11.4,5.7,12.56,12.0,Clay
36.2400_5.4000,36.24,5.4,14.76,63.42,549.7,7.6,11.9,5.95,13.68,13.5,Silt
36.2400_5.4800,36.24,5.48,14.21,63.14,560.1,7.2,12.9,6.45,12.16,11.5,Clay
36.2400_5.5600,36.24,5.56,14.56,63.63,541.0,7.1,11.7,5.85,12.48,15.4,Clay
36.2400_5.6400,36.24,5.64,15.73,63.82,541.0,7.2,11.6,5.8,14.24,11.6,Silt
36.2400_5.7200,36.24,5.72,14.41,64.57,609.3,7.0,12.0,6.0,12.88,11.7,Silt
36.2400_5.8000,36.24,5.8,13.5,64.16,618.8,6.9,12.0,6.0,13.44,15.4,Clay
36.2400_5.8800,36.24,5.88,14.35,64.3,618.8,6.8,12.2,6.1,12.4,12.8,Clay
36.2400_5.9600,36.24,5.96,14.83,63.89,596.8,6.8,11.6,5.8,13.28,12.6,Silt
36.2400_6.0400,36.24,6.04,15.25,63.82,543.8,6.9,10.5,5.25,14.32,11.9,Silt
36.2400_6.1200,36.24,6.12,15.25,63.82,543.8,7.1,11.6,5.8,15.92,12.0,Clay
36.2400_6.2000,36.24,6.2,15.07,65.03,504.8,7.0,9.9,4.95,15.28,13.8,Silt
36.2400_6.2800,36.24,6.28,15.81,66.57,543.8,7.2,9.9,4.95,15.04,14.4,Clay
36.2400_6.3600,36.24,6.36,16.09,66.61,543.8,7.2,10.2,5.1,16.24,11.0,Clay
36.2400_6.4400,36.24,6.44,16.17,65.65,513.5,7.3,9.9,4.95,16.32,9.7,Silt
36.2400_6.5200,36.24,6.52,15.9,64.84,507.4,7.4,11.1,5.55,16.4,9.2,Clay
36.2400_6.6000,36.24,6.6,15.9,64.84,507.4,7.3,10.9,5.45,18.48,14.4,Silt
36.2400_6.6800,36.24,6.68,16.73,64.83,488.6,7.5,11.3,5.65,17.12,12.6,Clay
36.2400_6.7600,36.24,6.76,16.39,65.53,498.3,7.2,10.9,5.45,17.44,9.8,Clay
36.2400_6.8400,36.24,6.84,15.48,65.34,498.3,7.1,12.2,6.1,15.44,15.1,Clay
36.2400_6.9200,36.24,6.92,15.25,65.76,501.7,7.0,10.5,5.25,15.76,15.3,Silt
36.2400_7.0000,36.24,7.0,15.15,66.8,524.0,7.1,9.9,4.95,16.64,12.5,Clay
36.2400_7.0800,36.24,7.08,15.15,66.8,524.0,7.2,11.2,5.6,17.84,11.8,Clay
36.2400_7.1600,36.24,7.16,14.53,67.46,535.4,7.1,11.1,5.55,16.08,12.6,Silt
36.2400_7.2400,36.24,7.24,14.93,68.81,567.7,7.1,11.1,5.55,15.52,12.3,Silt
36.2400_7.3200,36.24,7.32,16.02,68.98,567.7,7.3,10.4,5.2,16.0,11.3,Clay
36.2400_7.4000,36.24,7.4,15.47,68.29,625.5,7.1,10.7,5.35,14.88,12.3,Silt
36.2400_7.4800,36.24,7.48,12.8,67.32,751.5,6.7,15.3,7.65,14.4,20.0,Silt
36.2400_7.5600,36.24,7.56,14.04,66.92,814.9,6.8,13.4,6.7,15.6,18.9,Silt
36.2400_7.6400,36.24,7.64,14.77,67.04,814.9,6.8,12.5,6.25,15.68,14.5,Silt
36.2400_7.7200,36.24,7.72,15.09,67.11,770.6,7.0,12.4,6.2,15.92,14.0,Silt
36.2400_7.8000,36.24,7.8,15.08,67.83,733.3,6.9,11.6,5.8,15.2,13.4,Silt
36.2400_7.8800,36.24,7.88,15.08,67.83,733.3,6.8,11.9,5.95,14.16,16.1,Silt
36.2400_7.9600,36.24,7.96,16.83,68.38,648.6,6.8,11.6,5.8,16.8,15.3,Clay
36.2400_8.0400,36.24,8.04,15.51,68.26,572.0,6.8,11.4,5.7,16.32,14.5,Clay
36.2400_8.1200,36.24,8.12,15.51,68.26,572.0,6.8,14.3,7.15,14.56,14.9,Silt
36.2400_8.2000,36.24,8.2,15.74,67.09,548.3,6.9,13.1,6.55,15.28,14.6,Silt
36.2400_8.2800,36.24,8.28,16.65,65.91,628.5,6.9,11.9,5.95,15.84,13.8,Silt
36.2400_8.3600,36.24,8.36,15.77,65.78,628.5,6.3,12.3,6.15,14.24,14.5,Silt
36.2400_8.4400,36.24,8.44,15.0,64.59,660.2,6.6,13.4,6.7,13.44,17.3,Clay
36.2400_8.5200,36.24,8.52,17.26,64.56,568.8,7.3,11.8,5.9,16.0,12.6,Clay
36.2400_8.6000,36.24,8.6,18.74,64.44,523.9,7.5,11.8,5.9,16.64,13.0,Clay
36.2400_8.6800,36.24,8.68,18.15,64.28,523.9,7.5,9.2,4.6,16.64,12.8,Clay
36.3200_-2.2000,36.32,-2.2,19.39,80.97,324.5,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-2.1200,36.32,-2.12,19.45,81.12,333.6,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-2.0400,36.32,-2.04,19.5,81.18,350.9,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.9600,36.32,-1.96,19.5,81.18,350.9,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.8800,36.32,-1.88,19.55,81.06,324.2,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.8000,36.32,-1.8,19.62,80.84,289.2,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.7200,36.32,-1.72,19.62,80.84,289.2,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.6400,36.32,-1.64,19.68,80.78,291.8,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.5600,36.32,-1.56,19.68,80.87,305.4,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.4800,36.32,-1.48,19.68,80.87,305.4,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.4000,36.32,-1.4,19.68,80.88,322.2,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.3200,36.32,-1.32,19.71,80.84,314.9,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.2400,36.32,-1.24,19.71,80.84,314.9,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.1600,36.32,-1.16,19.69,80.85,330.3,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.0800,36.32,-1.08,19.64,80.82,361.8,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-1.0000,36.32,-1.0,19.64,80.82,361.8,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.9200,36.32,-0.92,19.66,80.66,373.3,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.8400,36.32,-0.84,19.72,80.62,376.2,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.7600,36.32,-0.76,19.7,80.72,401.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.6800,36.32,-0.68,19.7,80.72,401.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.6000,36.32,-0.6,19.65,80.68,457.9,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.5200,36.32,-0.52,19.65,80.62,438.8,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.4400,36.32,-0.44,19.65,80.62,438.8,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.3600,36.32,-0.36,19.66,80.49,415.2,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.2800,36.32,-0.28,19.67,80.25,439.0,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.2000,36.32,-0.2,19.67,80.25,439.0,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.1200,36.32,-0.12,19.68,80.07,427.1,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_-0.0400,36.32,-0.04,19.66,79.92,477.6,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.0400,36.32,0.04,19.66,79.92,477.6,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.1200,36.32,0.12,19.57,79.76,518.7,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.2000,36.32,0.2,19.47,79.88,573.1,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.2800,36.32,0.28,19.47,79.88,573.1,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.3600,36.32,0.36,19.56,75.83,652.1,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.4400,36.32,0.44,19.56,75.83,652.1,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.5200,36.32,0.52,19.56,75.83,652.1,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.6000,36.32,0.6,20.38,65.26,647.0,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_0.6800,36.32,0.68,19.33,65.17,685.9,7.8,10.4,5.2,17.36,10.4,Silt
36.3200_0.7600,36.32,0.76,19.33,65.17,685.9,7.2,10.2,5.1,16.48,12.6,Silt
36.3200_0.8400,36.32,0.84,17.7,61.75,703.8,6.9,11.9,5.95,15.44,15.5,Clay
36.3200_0.9200,36.32,0.92,19.28,61.28,686.5,7.1,10.3,5.15,16.32,12.2,Silt
36.3200_1.0000,36.32,1.0,18.16,61.48,665.8,7.7,11.3,5.65,18.08,13.6,Silt
36.3200_1.0800,36.32,1.08,19.42,61.76,665.8,7.8,9.7,4.85,18.48,12.0,Clay
36.3200_1.1600,36.32,1.16,18.59,62.07,550.9,7.8,9.7,4.85,19.84,10.9,Silt
36.3200_1.2400,36.32,1.24,18.73,60.83,545.0,7.9,9.5,4.75,19.6,10.0,Silt
36.3200_1.3200,36.32,1.32,17.78,60.64,545.0,7.8,9.7,4.85,18.88,11.3,Silt
36.3200_1.4000,36.32,1.4,18.58,59.4,676.5,7.7,10.6,5.3,16.8,10.1,Silt
36.3200_1.4800,36.32,1.48,18.49,60.19,620.3,7.5,11.2,5.6,16.24,11.6,Silt
36.3200_1.5600,36.32,1.56,18.49,60.19,620.3,7.7,11.3,5.65,19.28,11.1,Silt
36.3200_1.6400,36.32,1.64,18.83,59.33,561.3,7.6,12.0,6.0,17.6,12.4,Silt
36.3200_1.7200,36.32,1.72,18.94,57.73,602.4,7.7,10.1,5.05,19.84,11.5,Silt
36.3200_1.8000,36.32,1.8,18.94,57.73,602.4,7.4,10.2,5.1,17.28,12.0,Silt
36.3200_1.8800,36.32,1.88,18.68,58.44,639.7,7.5,11.9,5.95,17.68,12.3,Clay
36.3200_1.9600,36.32,1.96,18.29,59.99,650.5,7.2,11.2,5.6,18.48,12.9,Silt
36.3200_2.0400,36.32,2.04,18.29,59.99,650.5,6.7,10.3,5.15,15.2,13.6,Clay
36.3200_2.1200,36.32,2.12,16.63,62.16,816.5,6.6,12.2,6.1,15.76,17.0,Silt
36.3200_2.2000,36.32,2.2,14.43,61.86,892.3,6.7,14.0,7.0,14.64,25.1,Clay
36.3200_2.2800,36.32,2.28,17.31,60.28,700.4,6.8,12.3,6.15,14.56,19.0,Silt
36.3200_2.3600,36.32,2.36,18.04,64.17,662.3,7.0,10.6,5.3,16.4,11.0,Silt
36.3200_2.4400,36.32,2.44,17.06,67.88,641.5,6.7,10.7,5.35,17.28,13.1,Silt
36.3200_2.5200,36.32,2.52,17.05,67.08,706.9,6.7,12.8,6.4,17.44,16.2,Silt
36.3200_2.6000,36.32,2.6,15.95,66.88,706.9,6.7,12.8,6.4,15.68,15.5,Clay
36.3200_2.6800,36.32,2.68,17.99,65.4,899.3,6.7,13.1,6.55,17.44,16.5,Clay
36.3200_2.7600,36.32,2.76,16.83,65.23,899.3,6.4,12.7,6.35,16.24,20.6,Clay
36.3200_2.8400,36.32,2.84,15.21,64.41,1011.9,6.5,12.2,6.1,15.92,20.6,Silt
36.3200_2.9200,36.32,2.92,14.75,63.82,965.6,6.9,12.8,6.4,15.6,20.3,Silt
36.3200_3.0000,36.32,3.0,15.25,63.99,797.6,6.7,12.5,6.25,14.32,21.6,Silt
36.3200_3.0800,36.32,3.08,15.25,63.99,797.6,6.4,11.6,5.8,14.32,20.5,Silt
36.3200_3.1600,36.32,3.16,16.3,62.62,698.1,6.6,11.6,5.8,15.84,21.0,Silt
36.3200_3.2400,36.32,3.24,17.17,62.02,676.8,7.1,10.6,5.3,16.8,14.9,Clay
36.3200_3.3200,36.32,3.32,17.17,62.02,676.8,7.2,10.3,5.15,17.76,11.0,Clay
36.3200_3.4000,36.32,3.4,17.51,62.04,593.9,7.1,9.5,4.75,17.92,10.3,Clay
36.3200_3.4800,36.32,3.48,17.21,61.94,586.8,7.0,10.1,5.05,17.12,10.7,Clay
36.3200_3.5600,36.32,3.56,17.21,61.94,586.8,6.9,11.0,5.5,15.84,11.8,Clay
36.3200_3.6400,36.32,3.64,16.78,61.5,650.3,6.9,9.8,4.9,15.52,12.4,Silt
36.3200_3.7200,36.32,3.72,16.85,61.77,656.0,6.9,9.7,4.85,14.56,11.6,Clay
36.3200_3.8000,36.32,3.8,16.85,61.77,656.0,6.9,10.3,5.15,15.12,12.6,Clay
36.3200_3.8800,36.32,3.88,17.55,61.21,576.9,7.0,9.6,4.8,15.28,12.3,Clay
36.3200_3.9600,36.32,3.96,18.0,59.82,547.8,7.0,9.6,4.8,15.2,10.8,Clay
36.3200_4.0400,36.32,4.04,18.0,59.82,547.8,7.0,9.8,4.9,16.56,10.2,Clay
36.3200_4.1200,36.32,4.12,19.34,57.9,579.7,7.2,9.9,4.95,16.88,11.2,Clay
36.3200_4.2000,36.32,4.2,19.31,58.22,634.7,7.3,9.5,4.75,17.6,10.6,Silt
36.3200_4.2800,36.32,4.28,19.05,57.73,595.6,7.3,8.5,4.25,17.28,9.3,Silt
36.3200_4.3600,36.32,4.36,19.78,57.89,595.6,7.4,9.3,4.65,17.92,9.6,Silt
36.3200_4.4400,36.32,4.44,17.66,57.86,576.1,6.9,11.6,5.8,13.04,18.3,Clay
36.3200_4.5200,36.32,4.52,17.29,59.85,595.2,7.0,11.7,5.85,13.76,15.1,Clay
36.3200_4.6000,36.32,4.6,18.36,60.1,607.2,6.9,13.5,6.75,13.52,18.7,Clay
36.3200_4.6800,36.32,4.68,16.09,62.82,677.9,7.0,12.7,6.35,13.44,25.9,Silt
36.3200_4.7600,36.32,4.76,17.57,62.04,604.8,7.3,10.3,5.15,14.16,13.4,Clay
36.3200_4.8400,36.32,4.84,15.23,65.67,683.1,7.1,12.4,6.2,14.64,17.2,Silt
36.3200_4.9200,36.32,4.92,13.02,66.2,639.8,6.9,13.9,6.95,13.44,26.7,Silt
36.3200_5.0000,36.32,5.0,13.18,66.35,569.4,6.6,14.0,7.0,12.0,21.8,Silt
36.3200_5.0800,36.32,5.08,13.21,66.36,569.4,6.9,13.8,6.9,12.64,17.4,Silt
36.3200_5.1600,36.32,5.16,12.3,65.4,533.2,6.7,13.9,6.95,12.8,18.4,Silt
36.3200_5.2400,36.32,5.24,13.35,65.26,606.5,6.7,12.6,6.3,12.16,20.5,Silt
36.3200_5.3200,36.32,5.32,12.99,65.19,606.5,6.8,13.6,6.8,12.4,20.1,Clay
36.3200_5.4000,36.32,5.4,13.95,65.09,655.0,6.9,12.9,6.45,12.32,14.4,Clay
36.3200_5.4800,36.32,5.48,14.48,64.16,576.3,7.0,11.6,5.8,12.64,10.2,Clay
36.3200_5.5600,36.32,5.56,13.1,63.9,576.3,6.8,13.9,6.95,12.16,24.3,Clay
36.3200_5.6400,36.32,5.64,16.45,64.07,521.1,7.1,11.0,5.5,14.88,12.2,Silt
36.3200_5.7200,36.32,5.72,15.17,64.13,600.2,6.9,11.3,5.65,15.84,13.9,Silt
36.3200_5.8000,36.32,5.8,15.17,64.13,600.2,6.7,11.5,5.75,15.44,14.2,Clay
36.3200_5.8800,36.32,5.88,16.2,64.13,702.5,6.9,10.0,5.0,16.16,12.3,Clay
36.3200_5.9600,36.32,5.96,16.54,64.13,661.2,6.9,11.3,5.65,16.88,14.1,Clay
36.3200_6.0400,36.32,6.04,15.68,64.12,582.9,6.8,11.8,5.9,15.52,13.5,Silt
36.3200_6.1200,36.32,6.12,14.48,63.87,582.9,6.6,11.1,5.55,13.28,14.0,Silt
36.3200_6.2000,36.32,6.2,15.3,64.85,654.4,6.6,11.3,5.65,13.92,13.3,Clay
36.3200_6.2800,36.32,6.28,15.12,65.88,668.3,6.9,11.2,5.6,16.0,14.0,Clay
36.3200_6.3600,36.32,6.36,15.12,65.88,668.3,6.7,12.1,6.05,14.0,16.8,Clay
36.3200_6.4400,36.32,6.44,12.91,64.69,610.0,6.6,14.4,7.2,14.32,18.1,Silt
36.3200_6.5200,36.32,6.52,16.27,65.22,545.8,7.1,15.1,7.55,16.16,13.9,Silt
36.3200_6.6000,36.32,6.6,16.27,65.22,545.8,7.3,11.1,5.55,15.2,11.7,Clay
36.3200_6.6800,36.32,6.68,15.82,66.32,562.1,7.3,10.9,5.45,14.8,13.0,Clay
36.3200_6.7600,36.32,6.76,16.09,67.43,611.0,7.2,11.7,5.85,16.08,12.7,Clay
36.3200_6.8400,36.32,6.84,15.12,67.27,611.0,7.1,11.0,5.5,16.8,14.5,Clay
36.3200_6.9200,36.32,6.92,15.07,67.19,570.7,6.9,11.4,5.7,15.6,14.1,Clay
36.3200_7.0000,36.32,7.0,15.23,67.56,537.2,7.0,10.7,5.35,15.44,13.3,Silt
36.3200_7.0800,36.32,7.08,15.23,67.56,537.2,7.0,11.6,5.8,14.96,15.7,Silt
36.3200_7.1600,36.32,7.16,16.24,69.02,576.5,0.0,0.0,0.0,0.0,0.0,Unknown
36.3200_7.2400,36.32,7.24,15.19,69.04,648.2,7.1,10.8,5.4,15.44,13.0,Clay
36.3200_7.3200,36.32,7.32,16.48,68.57,653.3,7.0,11.7,5.85,16.8,13.6,Clay
36.3200_7.4000,36.32,7.4,14.38,66.83,717.4,6.7,13.2,6.6,14.16,17.6,Silt
36.3200_7.4800,36.32,7.48,17.32,63.86,679.8,7.2,11.8,5.9,15.44,13.9,Silt
36.3200_7.5600,36.32,7.56,16.3,65.37,781.1,6.8,13.5,6.75,15.28,14.9,Silt
36.3200_7.6400,36.32,7.64,17.42,65.11,771.2,7.3,11.0,5.5,16.16,14.4,Silt
36.3200_7.7200,36.32,7.72,14.55,65.93,792.1,6.7,13.8,6.9,15.04,17.7,Silt
36.3200_7.8000,36.32,7.8,16.69,66.29,792.1,6.9,13.4,6.7,18.64,16.9,Clay
36.3200_7.8800,36.32,7.88,15.39,69.26,813.1,6.7,13.5,6.75,18.56,16.1,Silt
36.3200_7.9600,36.32,7.96,15.01,70.41,788.4,6.9,12.9,6.45,18.32,14.8,Clay
36.3200_8.0400,36.32,8.04,15.25,70.15,649.9,6.9,12.9,6.45,16.48,15.8,Silt
36.3200_8.1200,36.32,8.12,17.32,70.51,649.9,6.9,12.0,6.0,19.04,13.9,Clay
36.3200_8.2000,36.32,8.2,17.44,68.82,604.1,6.9,11.3,5.65,17.52,13.6,Clay
36.3200_8.2800,36.32,8.28,14.8,66.91,711.9,6.5,15.2,7.6,16.72,18.6,Silt
36.3200_8.3600,36.32,8.36,14.77,66.9,711.9,6.2,12.5,6.25,14.88,17.3,Silt
36.3200_8.4400,36.32,8.44,17.47,65.88,693.7,6.4,15.3,7.65,16.56,18.9,Clay
36.3200_8.5200,36.32,8.52,15.81,65.56,693.7,6.6,13.0,6.5,16.08,19.5,Clay
36.3200_8.6000,36.32,8.6,17.6,64.23,592.0,6.8,10.9,5.45,14.56,13.8,Clay
36.3200_8.6800,36.32,8.68,17.86,64.92,576.6,7.2,12.4,6.2,15.2,14.1,Clay
36.4000_-2.2000,36.4,-2.2,19.48,80.66,337.0,0.0,0.0,0.0,0.0,0.0,Unknown
36.4000_-2.1200,36.4,-2.12,19.49,80.71,337.8,0.0,0.0,0.0,0.0,0.0,Unknown
